"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"nanE_1","","putative N-acetylmannosamine-6-phosphate epimerase","222","2","2","442","99.1071428571","99.5495495495","24531.0","6.59054262519e-175","1.47041596511e-170","3.06336659397e-172"
"group_9282","","hypothetical protein","219","0","5","444","97.7678571429","100.0","inf","3.98996884025e-173","8.90201947949e-169","1.7804038959e-170"
"group_13374","","hypothetical protein","219","0","5","444","97.7678571429","100.0","inf","3.98996884025e-173","8.90201947949e-169","1.7804038959e-170"
"group_5280","yjjL_2","galactonate:H+ symporter","220","1","4","443","98.2142857143","99.7747747748","24365.0","9.73213446439e-173","2.17133652035e-168","4.25752258892e-170"
"group_10983","","hypothetical protein","223","5","1","439","99.5535714286","98.8738738739","19579.4","5.79985510517e-172","1.29400567251e-167","2.48847244714e-169"
"group_10981","","hypothetical protein","223","8","1","436","99.5535714286","98.1981981982","12153.5","2.08590913274e-167","4.65387186606e-163","8.78089031333e-165"
"group_10984","","hypothetical protein","223","9","1","435","99.5535714286","97.972972973","10778.3333333","5.3647617689e-166","1.19693199826e-161","2.17623999684e-163"
"group_10975","","hypothetical protein","223","9","1","435","99.5535714286","97.972972973","10778.3333333","5.3647617689e-166","1.19693199826e-161","2.17623999684e-163"
"group_13289","","hypothetical protein","223","10","1","434","99.5535714286","97.7477477477","9678.2","1.24713560565e-164","2.78248424976e-160","4.96872187457e-162"
"group_10974","","hypothetical protein","223","11","1","433","99.5535714286","97.5225225225","8778.09090909","2.64692656617e-163","5.90555786179e-159","1.03606278277e-160"
"group_13371","","hypothetical protein","213","0","11","444","95.0892857143","100.0","inf","1.02964608867e-162","2.29724338842e-158","3.9607644628e-160"
"group_9814","","hypothetical protein","212","0","12","444","94.6428571429","100.0","inf","3.91265513693e-161","8.729524876e-157","1.47958048746e-158"
"group_7826","","hypothetical protein","223","13","1","431","99.5535714286","97.0720720721","7393.30769231","9.36699696168e-161","2.08987069212e-156","3.21518568018e-158"
"group_10982","","hypothetical protein","223","13","1","431","99.5535714286","97.0720720721","7393.30769231","9.36699696168e-161","2.08987069212e-156","3.21518568018e-158"
"group_10980","","hypothetical protein","223","13","1","431","99.5535714286","97.0720720721","7393.30769231","9.36699696168e-161","2.08987069212e-156","3.21518568018e-158"
"group_9255","","hypothetical protein","223","13","1","431","99.5535714286","97.0720720721","7393.30769231","9.36699696168e-161","2.08987069212e-156","3.21518568018e-158"
"group_9256","","hypothetical protein","223","13","1","431","99.5535714286","97.0720720721","7393.30769231","9.36699696168e-161","2.08987069212e-156","3.21518568018e-158"
"group_5974","","hypothetical protein","223","13","1","431","99.5535714286","97.0720720721","7393.30769231","9.36699696168e-161","2.08987069212e-156","3.21518568018e-158"
"group_11023","","hypothetical protein","211","0","13","444","94.1964285714","100.0","inf","1.37544876737e-159","3.06876374487e-155","4.58024439533e-157"
"group_6810","","hypothetical protein","211","0","13","444","94.1964285714","100.0","inf","1.37544876737e-159","3.06876374487e-155","4.58024439533e-157"
"group_13341","","hypothetical protein","210","0","14","444","93.75","100.0","inf","4.4996823961e-158","1.00392413939e-153","1.47635902852e-155"
"yjjM","","putative DNA-binding transcriptional regulator","0","425","224","19","0.0","4.27927927928","0.0","2.27179477955e-156","5.06860133265e-152","7.03972407313e-154"
"group_12613","","hypothetical protein","0","425","224","19","0.0","4.27927927928","0.0","2.27179477955e-156","5.06860133265e-152","7.03972407313e-154"
"group_10355","yiaN_1","2,3-diketo-L-gulonate:Na+ symporter - membrane subunit","0","425","224","19","0.0","4.27927927928","0.0","2.27179477955e-156","5.06860133265e-152","7.03972407313e-154"
"group_13276","yjjM","putative DNA-binding transcriptional regulator","224","19","0","425","100.0","95.7207207207","inf","2.27179477955e-156","5.06860133265e-152","7.03972407313e-154"
"intZ_3","","CPZ-55 prophage; predicted integrase","223","18","1","426","99.5535714286","95.9459459459","5277.66666667","7.02196522162e-155","1.5666706606e-150","2.1461241926e-152"
"group_3625","","hypothetical protein","207","0","17","444","92.4107142857","100.0","inf","1.07347798003e-153","2.39503672125e-149","3.193382295e-151"
"group_6799","","hypothetical protein","207","0","17","444","92.4107142857","100.0","inf","1.07347798003e-153","2.39503672125e-149","3.193382295e-151"
"group_7360","yiaO_1","2,3-diketo-L-gulonate:Na+ symporter - periplasmic binding protein","0","421","224","23","0.0","5.18018018018","0.0","3.8829094339e-152","8.66315923798e-148","1.13988937342e-149"
"yjjL_2","","hypothetical protein","221","18","3","426","98.6607142857","95.9459459459","1743.44444444","1.83994030178e-150","4.10509080729e-146","5.33128676272e-148"
"ligB","","DNA ligase","2","422","222","22","0.892857142857","4.95495495495","0.000469663976773","2.68855321725e-148","5.998431083e-144","7.69029626025e-146"
"group_2895","","hypothetical protein","203","0","21","444","90.625","100.0","inf","3.44914652191e-148","7.69539080503e-144","9.74100101902e-146"
"group_7483","ligB","DNA ligase","222","23","2","421","99.1071428571","94.8198198198","2031.7826087","2.85044844077e-147","6.3596355162e-143","7.94954439525e-145"
"ydiO_1","","putative BsuMI modification methylase subunit YdiO","202","0","22","444","90.1785714286","100.0","inf","7.30591945095e-147","1.6300236887e-142","1.98783376671e-144"
"group_6797","","hypothetical protein","202","0","22","444","90.1785714286","100.0","inf","7.30591945095e-147","1.6300236887e-142","1.98783376671e-144"
"group_23413","","tRNA-Asn(gtt)","192","0","32","444","85.7142857143","100.0","inf","1.69436163749e-134","3.78029024941e-130","4.55456656556e-132"
"intZ_2","","CPZ-55 prophage; predicted integrase","223","43","1","401","99.5535714286","90.3153153153","2079.60465116","9.163070638e-132","2.04437269004e-127","2.43377701196e-129"
"group_9284","","hypothetical protein","224","51","0","393","100.0","88.5135135135","inf","3.12181704431e-128","6.96508600756e-124","8.19421883242e-126"
"group_11019","","hypothetical protein","223","51","1","393","99.5535714286","88.5135135135","1718.41176471","1.00246653721e-125","2.23660309116e-121","2.6007012688e-123"
"group_7845","","hypothetical protein","222","51","2","393","99.1071428571","88.5135135135","855.352941176","1.61229520922e-123","3.59719184129e-119","4.13470326585e-121"
"hns_2","","H-NS DNA-binding transcriptional dual regulator","221","51","3","393","98.6607142857","88.5135135135","567.666666667","1.73166756736e-121","3.86352350953e-117","4.39036762446e-119"
"group_3621","","IS630 family transposase ISEc40","177","0","47","444","79.0178571429","100.0","inf","3.22798242904e-118","7.20195159743e-114","8.09208044655e-116"
"fimA_1","","major type 1 subunit fimbrin (pilin)","224","68","0","376","100.0","84.6846846847","inf","9.90621239427e-117","2.21017504729e-112","2.45575005254e-114"
"group_11024","","hypothetical protein","218","51","6","393","97.3214285714","88.5135135135","279.980392157","4.87605785899e-116","1.08789726892e-111","1.18249703143e-113"
"group_9283","","hypothetical protein","218","51","6","393","97.3214285714","88.5135135135","279.980392157","4.87605785899e-116","1.08789726892e-111","1.18249703143e-113"
"group_13335","","hypothetical protein","223","66","1","378","99.5535714286","85.1351351351","1277.18181818","1.55611697203e-115","3.47185257629e-111","3.73317481322e-113"
"deoR_1","","DeoR DNA-binding transcriptional repressor","224","70","0","374","100.0","84.2342342342","inf","1.76675144527e-115","3.94179914955e-111","4.14926226269e-113"
"rbsK_1","","ribokinase","224","70","0","374","100.0","84.2342342342","inf","1.76675144527e-115","3.94179914955e-111","4.14926226269e-113"
"group_5293","","hypothetical protein","222","64","2","380","99.1071428571","85.5855855856","659.0625","1.19747945605e-114","2.67169641439e-110","2.78301709832e-112"
"group_7840","","hypothetical protein","224","72","0","372","100.0","83.7837837838","inf","3.01785477702e-114","6.73313579301e-110","6.9413771062e-112"
"fucP_1","","fucose:H+ symporter","223","70","1","374","99.5535714286","84.2342342342","1191.45714286","5.05206782328e-113","1.12716685205e-108","1.15017025719e-110"
"group_13333","","hypothetical protein","222","67","2","377","99.1071428571","84.9099099099","624.582089552","9.79686175265e-113","2.18577782563e-108","2.20785638953e-110"
"ulaA_2","","L-ascorbate PTS permease - UlaA subunit","222","68","2","376","99.1071428571","84.6846846847","613.764705882","4.15614190625e-112","9.27276820703e-108","9.27276820703e-110"
"group_9275","","hypothetical protein","222","69","2","375","99.1071428571","84.4594594595","603.260869565","1.74358264744e-111","3.8901072447e-107","3.85159133139e-109"
"group_24112","yeeT_1","CP4-44 prophage; predicted protein","190","17","34","427","84.8214285714","96.1711711712","140.363321799","3.25668792576e-108","7.26599643117e-104","7.12352591291e-106"
"group_13399","","hypothetical protein","169","1","55","443","75.4464285714","99.7747747748","1361.21818182","3.61641126253e-108","8.06857516784e-104","7.75824535369e-106"
"group_13400","","hypothetical protein","169","1","55","443","75.4464285714","99.7747747748","1361.21818182","3.61641126253e-108","8.06857516784e-104","7.75824535369e-106"
"group_4339","","hypothetical protein","219","66","5","378","97.7678571429","85.1351351351","250.854545455","9.70844107547e-108","2.16605028835e-103","2.06290503652e-105"
"group_13395","lexA_1","LexA repressor","168","1","56","443","75.0","99.7747747748","1329.0","3.20358144542e-107","7.14751056287e-103","6.6799164139e-105"
"group_13404","","hypothetical protein","168","1","56","443","75.0","99.7747747748","1329.0","3.20358144542e-107","7.14751056287e-103","6.6799164139e-105"
"group_13331","","hypothetical protein","224","84","0","360","100.0","81.0810810811","inf","3.27096133638e-107","7.29784183759e-103","6.75726096073e-105"
"group_5284","","hypothetical protein","223","80","1","364","99.5535714286","81.981981982","1014.65","4.62075922976e-107","1.03093759175e-102","9.45814304359e-105"
"group_11031","","hypothetical protein","169","2","55","442","75.4464285714","99.5495495495","679.072727273","2.75255686749e-106","6.14122962705e-102","5.58293602459e-104"
"group_13396","","hypothetical protein","167","1","57","443","74.5535714286","99.7747747748","1297.9122807","2.79358082529e-106","6.2327581793e-102","5.61509745883e-104"
"group_829","era_1","GTPase Era","219","69","5","375","97.7678571429","84.4594594595","238.043478261","7.01913629918e-106","1.56603949971e-101","1.39824955331e-103"
"group_13277","","hypothetical protein","224","87","0","357","100.0","80.4054054054","inf","1.53221370778e-105","3.41852200344e-101","3.02524071101e-103"
"group_13394","","hypothetical protein","166","1","58","443","74.1071428571","99.7747747748","1267.89655172","2.39875559733e-105","5.3518636132e-101","4.69358579508e-103"
"group_11033","","hypothetical protein","168","2","56","442","75.0","99.5495495495","663.0","2.41926568255e-105","5.39762366434e-101","4.69358579508e-103"
"group_23412","","tRNA-Asn(gtt)","26","414","198","30","11.6071428571","6.75675675676","0.00951544429805","4.75639422053e-105","1.06119911454e-100","9.14826822882e-103"
"yjiQ","","hypothetical protein","0","356","224","88","0.0","19.8198198198","0.0","5.43239405487e-105","1.21202143758e-100","1.03591575862e-102"
"group_13397","","hypothetical protein","167","2","57","442","74.5535714286","99.5495495495","647.49122807","2.09307674667e-104","4.66986352951e-100","3.95751146568e-102"
"group_4284","","hypothetical protein","222","81","2","363","99.1071428571","81.7567567568","497.444444444","2.3176431341e-104","5.1708935965e-100","4.34528873655e-102"
"group_11003","","hypothetical protein","223","85","1","359","99.5535714286","80.8558558559","941.847058824","3.10645122211e-104","6.93080332164e-100","5.7756694347e-102"
"mdtM","","multidrug efflux transporter MdtM","224","90","0","354","100.0","79.7297297297","inf","6.66550003122e-104","1.48713971197e-99","1.22904108427e-101"
"group_6803","","hypothetical protein","214","61","10","383","95.5357142857","86.2612612613","134.363934426","5.37981686646e-103","1.20029094107e-98","9.83845033668e-101"
"group_6808","","hypothetical protein","209","51","15","393","93.3035714286","88.5135135135","107.368627451","1.13019940383e-102","2.52158788988e-98","2.05007145518e-100"
"group_13403","","hypothetical protein","168","4","56","440","75.0","99.0990990991","330.0","4.67690460836e-102","1.04346418717e-97","8.34771349738e-100"
"group_13402","","hypothetical protein","168","4","56","440","75.0","99.0990990991","330.0","4.67690460836e-102","1.04346418717e-97","8.34771349738e-100"
"group_1532","","hypothetical protein","217","72","7","372","96.875","83.7837837838","160.166666667","8.88906571878e-101","1.98323945252e-96","1.57399956549e-98"
"symE","","toxin-like protein of the SOS response","0","347","224","97","0.0","21.8468468468","0.0","3.38497801833e-100","7.5522244567e-96","5.94663343047e-98"
"group_7860","","hypothetical protein","168","6","56","438","75.0","98.6486486486","219.0","3.69765484291e-99","8.24983772002e-95","6.44518571877e-97"
"flu","","CP4-44 prophage; antigen 43 (Ag43) phase-variable biofilm formation autotransporter","207","53","17","391","92.4107142857","88.0630630631","89.8301886792","1.01154653014e-98","2.25686146339e-94","1.74950501038e-96"
"group_13398","","hypothetical protein","169","8","55","436","75.4464285714","98.1981981982","167.463636364","1.90804307086e-97","4.2570348954e-93","3.27464222723e-95"
"ymfK_1","","e14 prophage; predicted repressor protein","0","341","224","103","0.0","23.1981981982","0.0","3.83873321221e-97","8.56459766976e-93","6.53786081661e-95"
"group_10742","","hypothetical protein","0","340","224","104","0.0","23.4234234234","0.0","1.2106773977e-96","2.701142342e-92","2.04631995606e-94"
"group_11030","","hypothetical protein","170","10","54","434","75.8928571429","97.7477477477","136.62962963","6.35006404762e-96","1.41676278967e-91","1.0652351802e-93"
"group_3972","","hypothetical protein","0","338","224","106","0.0","23.8738738739","0.0","1.180981537e-95","2.6348879072e-91","1.9663342591e-93"
"group_6811","","hypothetical protein","211","68","13","376","94.1964285714","84.6846846847","89.7466063348","1.79719152076e-94","4.00971400198e-90","2.97015851998e-92"
"cbrB","","putative inner membrane protein","3","344","221","100","1.33928571429","22.5225225225","0.00394612227718","2.6814888888e-92","5.98266985981e-88","4.39902195574e-90"
"group_7861","","hypothetical protein","153","2","71","442","68.3035714286","99.5495495495","476.23943662","6.13310256657e-92","1.36835651363e-87","9.9880037491e-90"
"group_9861","cbrB","putative inner membrane protein","221","101","3","343","98.6607142857","77.2522522523","250.174917492","8.47542529712e-92","1.89095213804e-87","1.37025517249e-89"
"group_9277","","hypothetical protein","204","58","20","386","91.0714285714","86.9369369369","67.8827586207","8.65492660323e-92","1.93100067445e-87","1.38920911831e-89"
"group_5251","","hypothetical protein","149","1","75","443","66.5178571429","99.7747747748","880.093333333","2.1798279114e-90","4.86341405312e-86","3.4738671808e-88"
"group_5839","","hypothetical protein","0","321","224","123","0.0","27.7027027027","0.0","1.89613634216e-87","4.23046979299e-83","3.00033318652e-85"
"yjiC","","hypothetical protein","207","73","17","371","92.4107142857","83.5585585586","61.8831587429","1.77989948164e-86","3.97113373349e-82","2.79657305175e-84"
"yieH_2","","6-phosphogluconate phosphatase","219","105","5","339","97.7678571429","76.3513513514","141.411428571","2.15297105642e-86","4.80349372399e-82","3.35908652027e-84"
"group_7846","","hypothetical protein","194","50","30","394","86.6071428571","88.7387387387","50.9573333333","8.31264442932e-86","1.85463409863e-81","1.28794034627e-83"
"group_7842","","hypothetical protein","197","55","27","389","87.9464285714","87.6126126126","51.6047138047","8.86643668779e-86","1.97819068941e-81","1.36426944097e-83"
"group_12867","","hypothetical protein","0","310","224","134","0.0","30.1801801802","0.0","9.72267483227e-83","2.16922598183e-78","1.48577122043e-80"
"group_10743","","hypothetical protein","0","309","224","135","0.0","30.4054054054","0.0","2.04486741894e-82","4.5623036984e-78","3.1036079581e-80"
"yieL","","putative xylanase","10","345","214","99","4.46428571429","22.2972972973","0.0134091832588","6.88673181223e-82","1.53649873463e-77","1.03817482069e-79"
"bcsF","","putative protein","89","443","135","1","39.7321428571","0.225225225225","0.00148816988546","3.63729333063e-79","8.11516514997e-75","5.44641956374e-77"
"group_13072","","hypothetical protein","187","53","37","391","83.4821428571","88.0630630631","37.2855685875","6.18103765792e-77","1.37905131186e-72","9.19367541239e-75"
"group_6575","","hypothetical protein","151","13","73","431","67.4107142857","97.0720720721","68.5785036881","2.93123532734e-76","6.53987913884e-72","4.33104578731e-74"
"group_10868","","hypothetical protein","222","142","2","302","99.1071428571","68.018018018","236.070422535","3.78024333453e-75","8.43410090367e-71","5.54875059452e-73"
"group_3964","","IS110 family transposase ISEc45","220","135","4","309","98.2142857143","69.5945945946","125.888888889","1.9372657487e-74","4.32223361192e-70","2.82498928884e-72"
"group_8423","","hypothetical protein","221","141","3","303","98.6607142857","68.2432432432","158.304964539","7.79338801201e-74","1.73878279936e-69","1.12907973984e-71"
"fepA_2","","ferric enterobactin / colicin B / colicin D outer membrane porin FepA","28","370","196","74","12.5","16.6666666667","0.0285714285714","8.50262662088e-74","1.89702102538e-69","1.21603911884e-71"
"besA","","hypothetical protein","28","370","196","74","12.5","16.6666666667","0.0285714285714","8.50262662088e-74","1.89702102538e-69","1.21603911884e-71"
"rzpD_3","","DLP12 prophage; predicted murein endopeptidase","0","287","224","157","0.0","35.3603603604","0.0","1.69030515802e-73","3.77123983805e-69","2.40206359111e-71"
"group_9127","","Multidrug efflux ATP-binding/permease protein","28","368","196","76","12.5","17.1171171171","0.0295031055901","9.5100517845e-73","2.12178765364e-68","1.34290357825e-70"
"group_9289","","hypothetical protein","169","35","55","409","75.4464285714","92.1171171171","35.907012987","1.06116900318e-72","2.367574163e-68","1.48904035409e-70"
"group_7706","","hypothetical protein","151","17","73","427","67.4107142857","96.1711711712","51.9556809025","2.11458577119e-72","4.71785231409e-68","2.94865769631e-70"
"group_12663","fecD_2","ferric dicitrate ABC transporter - membrane subunit","0","284","224","160","0.0","36.036036036","0.0","2.97630485134e-72","6.64043375382e-68","3.97630763702e-70"
"yjhV","","KpLE2 phage-like element; predicted protein","0","284","224","160","0.0","36.036036036","0.0","2.97630485134e-72","6.64043375382e-68","3.97630763702e-70"
"fecR","","regulator for fec operon, periplasmic","0","284","224","160","0.0","36.036036036","0.0","2.97630485134e-72","6.64043375382e-68","3.97630763702e-70"
"fecB","","ferric dicitrate ABC transporter - periplasmic binding protein","0","284","224","160","0.0","36.036036036","0.0","2.97630485134e-72","6.64043375382e-68","3.97630763702e-70"
"fecA","","ferric citrate outer membrane porin FecA","0","284","224","160","0.0","36.036036036","0.0","2.97630485134e-72","6.64043375382e-68","3.97630763702e-70"
"fecI","","RNA polymerase, sigma 19 factor","0","284","224","160","0.0","36.036036036","0.0","2.97630485134e-72","6.64043375382e-68","3.97630763702e-70"
"fecE_2","","ferric dicitrate ABC transporter - ATP binding subunit","0","284","224","160","0.0","36.036036036","0.0","2.97630485134e-72","6.64043375382e-68","3.97630763702e-70"
"group_13401","","hypothetical protein","169","36","55","408","75.4464285714","91.8918918919","34.8242424242","5.33118712544e-72","1.18944115956e-67","7.08000690213e-70"
"group_11032","","tRNA-Thr(tgt)","169","37","55","407","75.4464285714","91.6666666667","33.8","2.61790252987e-71","5.84080233439e-67","3.45609605585e-69"
"group_4506","","hypothetical protein","199","86","25","358","88.8392857143","80.6306306306","33.1358139535","9.78602034067e-71","2.18335899821e-66","1.28432882247e-68"
"elmGT","","Elloramycin glycosyltransferase ElmGT","27","362","197","82","12.0535714286","18.4684684685","0.0310457974591","1.07851707103e-70","2.40627943718e-66","1.40718095741e-68"
"phoE_2","","outer membrane porin E","221","150","3","294","98.6607142857","66.2162162162","144.386666667","2.99006235147e-70","6.67112811236e-66","3.87856285602e-68"
"group_10745","","hypothetical protein","0","277","224","167","0.0","37.6126126126","0.0","1.18991851699e-69","2.65482720326e-65","1.53458219841e-67"
"group_4625","yieL","putative xylanase","214","126","10","318","95.5357142857","71.6216216216","54.0095238095","1.77320368657e-69","3.95619474511e-65","2.27367514087e-67"
"group_6086","","hypothetical protein","0","276","224","168","0.0","37.8378378378","0.0","2.0956312929e-69","4.6755629776e-65","2.67175027291e-67"
"group_3215","","hypothetical protein","150","20","74","424","66.9642857143","95.4954954955","42.972972973","5.63858615887e-69","1.2580249579e-64","7.147869079e-67"
"group_9290","ydfT_2","Qin prophage; predicted antitermination protein Q","170","42","54","402","75.8928571429","90.5405405405","30.1322751323","8.14904978841e-69","1.81813449829e-64","1.0271946318e-66"
"group_9288","","hypothetical protein","166","38","58","406","74.1071428571","91.4414414414","30.5789473684","3.66473906434e-68","8.17639932645e-64","4.59348276767e-66"
"fes_2","","enterochelin esterase","28","359","196","85","12.5","19.1441441441","0.0338241146041","4.21851981166e-68","9.41193955179e-64","5.25806678871e-66"
"group_1735","","hypothetical protein","124","3","100","441","55.3571428571","99.3243243243","182.28","1.15115005038e-67","2.56833087741e-63","1.42685048745e-65"
"hcpA_3","","Major exported protein","116","0","108","444","51.7857142857","100.0","inf","3.65019256754e-67","8.14394463745e-63","4.49941692677e-65"
"mrr","","restriction of methylated adenine","0","269","224","175","0.0","39.4144144144","0.0","1.34088163571e-66","2.99164101744e-62","1.6258918573e-64"
"hsdM","","host modification; DNA methylase M","0","269","224","175","0.0","39.4144144144","0.0","1.34088163571e-66","2.99164101744e-62","1.6258918573e-64"
"group_12605","","hypothetical protein","0","269","224","175","0.0","39.4144144144","0.0","1.34088163571e-66","2.99164101744e-62","1.6258918573e-64"
"group_11002","","hypothetical protein","184","67","40","377","82.1428571429","84.9099099099","25.8835820896","3.15786346113e-66","7.04550916814e-62","3.80838333413e-64"
