"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"group_12544","","hypothetical protein","48","71","0","549","100.0","88.5483870968","inf","9.52065244479e-41","2.12415276696e-36","3.5402546116e-38"
"group_12541","","hypothetical protein","48","71","0","549","100.0","88.5483870968","inf","9.52065244479e-41","2.12415276696e-36","3.5402546116e-38"
"group_12543","","hypothetical protein","48","71","0","549","100.0","88.5483870968","inf","9.52065244479e-41","2.12415276696e-36","3.5402546116e-38"
"group_12542","","hypothetical protein","48","71","0","549","100.0","88.5483870968","inf","9.52065244479e-41","2.12415276696e-36","3.5402546116e-38"
"group_12817","","hypothetical protein","45","46","3","574","93.75","92.5806451613","187.173913043","1.18578049228e-40","2.64559485633e-36","4.00847705505e-38"
"group_12816","","hypothetical protein","45","46","3","574","93.75","92.5806451613","187.173913043","1.18578049228e-40","2.64559485633e-36","4.00847705505e-38"
"group_12814","gntR_1","GntR DNA-binding transcriptional repressor","45","46","3","574","93.75","92.5806451613","187.173913043","1.18578049228e-40","2.64559485633e-36","4.00847705505e-38"
"tktA_3","","transketolase I","45","46","3","574","93.75","92.5806451613","187.173913043","1.18578049228e-40","2.64559485633e-36","4.00847705505e-38"
"dxs_2","","1-deoxyxylulose-5-phosphate synthase","45","46","3","574","93.75","92.5806451613","187.173913043","1.18578049228e-40","2.64559485633e-36","4.00847705505e-38"
"ulaC_2","","L-ascorbate PTS permease - UlaC subunit","45","46","3","574","93.75","92.5806451613","187.173913043","1.18578049228e-40","2.64559485633e-36","4.00847705505e-38"
"ugpB_1","","glycerol-3-phosphate / glycerol-2-phosphate ABC transporter - putative periplasmic binding protein","45","48","3","572","93.75","92.2580645161","178.75","4.45154873309e-40","9.93185037839e-36","1.37942366366e-37"
"group_12822","insC-1_2","IS2 element protein InsA","45","48","3","572","93.75","92.2580645161","178.75","4.45154873309e-40","9.93185037839e-36","1.37942366366e-37"
"group_12821","","hypothetical protein","45","48","3","572","93.75","92.2580645161","178.75","4.45154873309e-40","9.93185037839e-36","1.37942366366e-37"
"group_12819","","hypothetical protein","45","48","3","572","93.75","92.2580645161","178.75","4.45154873309e-40","9.93185037839e-36","1.37942366366e-37"
"murR_3","","MurR-MurNAc-6-P","45","48","3","572","93.75","92.2580645161","178.75","4.45154873309e-40","9.93185037839e-36","1.37942366366e-37"
"group_10641","","hypothetical protein","45","48","3","572","93.75","92.2580645161","178.75","4.45154873309e-40","9.93185037839e-36","1.37942366366e-37"
"insD","","Qin prophage; predicted transposase","45","49","3","571","93.75","92.0967741935","174.795918367","8.49620219675e-40","1.89558767212e-35","2.59669544126e-37"
"group_4338","","hypothetical protein","43","37","5","583","89.5833333333","94.0322580645","135.508108108","9.00126500722e-40","2.00827223576e-35","2.71388139968e-37"
"group_8518","","hypothetical protein","47","66","1","554","97.9166666667","89.3548387097","394.515151515","1.58997113319e-39","3.54738459527e-35","4.72984612703e-37"
"ybdK","","carboxylate-amine ligase","0","543","48","77","0.0","12.4193548387","0.0","1.88355068337e-39","4.20238992967e-35","5.52946043377e-37"
"group_12823","","hypothetical protein","45","51","3","569","93.75","91.7741935484","167.352941176","3.00768269982e-39","6.71044087156e-35","8.59300764586e-37"
"yehM","","putative protein","0","542","48","78","0.0","12.5806451613","0.0","3.04265879621e-39","6.78847604023e-35","8.59300764586e-37"
"group_5038","ybdK","carboxylate-amine ligase","48","78","0","542","100.0","87.4193548387","inf","3.04265879621e-39","6.78847604023e-35","8.59300764586e-37"
"group_17450","","hypothetical protein","32","3","16","617","66.6666666667","99.5161290323","411.333333333","3.10303786933e-39","6.92318779027e-35","8.65398473783e-37"
"group_10287","","hypothetical protein","46","59","2","561","95.8333333333","90.4838709677","218.694915254","4.06043656062e-39","9.0592400104e-35","1.11842469264e-36"
"group_11379","intS_1","CPS-53 (KpLE1) prophage; prophage CPS-53 integrase","34","7","14","613","70.8333333333","98.8709677419","212.673469388","5.8572176475e-39","1.30680382933e-34","1.5936632065e-36"
"yfdT","","CPS-53 (KpLE1) prophage; predicted protein","48","80","0","540","100.0","87.0967741935","inf","7.82618059988e-39","1.74609915364e-34","2.10373392005e-36"
"group_4489","yehM","putative protein","48","82","0","538","100.0","86.7741935484","inf","1.97598688136e-38","4.408624331e-34","5.24836229881e-36"
"group_9809","","hypothetical protein","30","1","18","619","62.5","99.8387096774","1031.66666667","2.04494773509e-38","4.56248289175e-34","5.36762693147e-36"
"group_7297","","hypothetical protein","46","62","2","558","95.8333333333","90.0","207.0","2.16909240285e-38","4.83946206e-34","5.62728146512e-36"
"group_8512","","tRNA-Arg(tcg)","48","83","0","537","100.0","86.6129032258","inf","3.11872628263e-38","6.95819020917e-34","7.99791978066e-36"
"group_15960","","hypothetical protein","33","6","15","614","68.75","99.0322580645","225.133333333","3.64471430611e-38","8.13172208836e-34","9.24059328223e-36"
"group_7254","","hypothetical protein","46","63","2","557","95.8333333333","89.8387096774","203.349206349","3.73978780033e-38","8.34384056133e-34","9.3751017543e-36"
"group_7251","","hypothetical protein","47","73","1","547","97.9166666667","88.2258064516","352.178082192","5.73347601681e-38","1.27919583411e-33","1.42132870457e-35"
"group_10418","","hypothetical protein","43","43","5","577","89.5833333333","93.064516129","115.4","6.60185826998e-38","1.47294059862e-33","1.61861604243e-35"
"group_10415","","hypothetical protein","43","44","5","576","89.5833333333","92.9032258065","112.581818182","1.29442807012e-37","2.88799846726e-33","3.13912876876e-35"
"yfjP_3","","CP4-57 prophage; predicted GTP-binding protein","32","5","16","615","66.6666666667","99.1935483871","246.0","1.96650312767e-37","4.38746512815e-33","4.71770443888e-35"
"mbeC_2","","Mobilization protein MbeC","37","18","11","602","77.0833333333","97.0967741935","112.494949495","2.75493760699e-37","6.14654129496e-33","6.53887371805e-35"
"group_12343","","hypothetical protein","48","88","0","532","100.0","85.8064516129","inf","2.8653766656e-37","6.39294187863e-33","6.72941250382e-35"
"yfjJ","","CP4-57 prophage; predicted protein","42","41","6","579","87.5","93.3870967742","98.8536585366","8.29376726768e-37","1.85042241509e-32","1.92752334905e-34"
"yfdR_1","","CPS-53 (KpLE1) prophage; deoxyribonucleoside 5'-monophosphate phosphatase","47","79","1","541","97.9166666667","87.2580645161","321.860759494","1.00504026946e-36","2.24234534519e-32","2.31169623215e-34"
"rzpD_4","","DLP12 prophage; predicted murein endopeptidase","46","70","2","550","95.8333333333","88.7096774194","180.714285714","1.41924565504e-36","3.16647898096e-32","3.23110100098e-34"
"group_2142","","hypothetical protein","36","17","12","603","75.0","97.2580645161","106.411764706","3.22542918429e-36","7.19625505307e-32","7.26894449805e-34"
"group_17448","","hypothetical protein","31","5","17","615","64.5833333333","99.1935483871","224.294117647","6.32520996842e-36","1.41121759605e-31","1.41121759605e-33"
"group_954","","hypothetical protein","32","7","16","613","66.6666666667","98.8709677419","175.142857143","6.60177563648e-36","1.47292216226e-31","1.43002151675e-33"
"group_8522","allD_1","ureidoglycolate dehydrogenase","32","7","16","613","66.6666666667","98.8709677419","175.142857143","6.60177563648e-36","1.47292216226e-31","1.43002151675e-33"
"group_5605","","hypothetical protein","16","613","32","7","33.3333333333","1.12903225806","0.00570962479608","6.60177563649e-36","1.47292216226e-31","1.43002151675e-33"
"group_6289","","hypothetical protein","46","74","2","546","95.8333333333","88.064516129","169.702702703","9.98936116738e-36","2.22872637005e-31","2.14300612505e-33"
"yehL","","putative transporter subunit: ATP-binding component of ABC superfamily protein","1","535","47","85","2.08333333333","13.7096774194","0.00338039371644","1.48830335608e-35","3.32055361776e-31","3.16243201691e-33"
"alkA","","3-methyl-adenine DNA glycosylase II, inducible","0","522","48","98","0.0","15.8064516129","0.0","1.81044721764e-35","4.03928878728e-31","3.77503624979e-33"
"group_10236","","hypothetical protein","48","98","0","522","100.0","84.1935483871","inf","1.81044721764e-35","4.03928878728e-31","3.77503624979e-33"
"group_6262","","hypothetical protein","43","52","5","568","89.5833333333","91.6129032258","93.9384615385","1.95364605694e-35","4.35877971763e-31","4.03590714595e-33"
"group_7738","yehL","putative transporter subunit: ATP-binding component of ABC superfamily protein","47","86","1","534","97.9166666667","86.1290322581","291.837209302","2.2974875776e-35","5.12592453437e-31","4.70268305906e-33"
"group_2226","insG","IS1 predicted transposase","43","53","5","567","89.5833333333","91.4516129032","92.0037735849","3.50857150563e-35","7.8279738862e-31","7.11633989655e-33"
"narU","","nitrate:nitrite antiporter NarU","17","614","31","6","35.4166666667","0.967741935484","0.00535883156457","3.7989434856e-35","8.47582281072e-31","7.63587640605e-33"
"group_5443","alkA","3-methyl-adenine DNA glycosylase II, inducible","48","100","0","520","100.0","83.8709677419","inf","3.97859491586e-35","8.87664311677e-31","7.9255742114e-33"
"group_10642","nanE_1","putative N-acetylmannosamine-6-phosphate epimerase","42","47","6","573","87.5","92.4193548387","85.3404255319","4.22478361985e-35","9.42591473424e-31","8.34151746393e-33"
"group_15066","","hypothetical protein","33","11","15","609","68.75","98.2258064516","121.8","7.61844494425e-35","1.69975125151e-30","1.49100986975e-32"
"group_613","yfjX_2","CP4-57 prophage; predicted antirestriction protein","38","28","10","592","79.1666666667","95.4838709677","80.3428571429","9.95600490423e-35","2.22128425418e-30","1.93155152538e-32"
"rop_2","","Regulatory protein rop","35","17","13","603","72.9166666667","97.2580645161","95.4977375566","1.03921247684e-34","2.31858695707e-30","1.99878185955e-32"
"group_1771","yhdJ_1","DNA adenine methyltransferase","48","103","0","517","100.0","83.3870967742","inf","1.26539300049e-34","2.82321832339e-30","2.41300711401e-32"
"group_10634","","hypothetical protein","41","43","7","577","85.4166666667","93.064516129","78.5946843854","1.32747101168e-34","2.96172057416e-30","2.48884081862e-32"
"group_3959","malX_2","maltose / glucose PTS permease - MalX subunit","41","43","7","577","85.4166666667","93.064516129","78.5946843854","1.32747101168e-34","2.96172057416e-30","2.48884081862e-32"
"group_6980","","hypothetical protein","32","9","16","611","66.6666666667","98.5483870968","135.777777778","1.43045035435e-34","3.1914777856e-30","2.61596539803e-32"
"group_5606","","hypothetical protein","32","9","16","611","66.6666666667","98.5483870968","135.777777778","1.43045035435e-34","3.1914777856e-30","2.61596539803e-32"
"group_15498","","hypothetical protein","32","9","16","611","66.6666666667","98.5483870968","135.777777778","1.43045035435e-34","3.1914777856e-30","2.61596539803e-32"
"group_8007","narU","nitrate:nitrite antiporter NarU","31","7","17","613","64.5833333333","98.8709677419","159.68907563","2.00848357427e-34","4.48112770255e-30","3.6431932541e-32"
"group_10635","","hypothetical protein","41","44","7","576","85.4166666667","92.9032258065","76.6753246753","2.53448744675e-34","5.65469494245e-30","4.56023785681e-32"
"group_3744","","hypothetical protein","45","72","3","548","93.75","88.3870967742","114.166666667","2.7331068425e-34","6.0978346763e-30","4.87826774104e-32"
"group_782","yeeS_2","CP4-44 prophage; predicted DNA repair protein","39","34","9","586","81.25","94.5161290323","74.6862745098","3.28675546342e-34","7.33308011443e-30","5.81990485273e-32"
"group_3900","","hypothetical protein","45","73","3","547","93.75","88.2258064516","112.397260274","4.3944378423e-34","9.80443026996e-30","7.72002383461e-32"
"group_705","","hypothetical protein","41","45","7","575","85.4166666667","92.7419354839","74.8412698413","4.7870326978e-34","1.06803486521e-29","8.34402238442e-32"
"group_5604","","hypothetical protein","16","610","32","10","33.3333333333","1.61290322581","0.00819672131148","5.85932172955e-34","1.30727327108e-29","1.01339013262e-31"
"group_5174","","hypothetical protein","44","66","4","554","91.6666666667","89.3548387097","92.3333333333","7.99314641238e-34","1.78335089607e-29","1.37180838159e-31"
"group_6283","intS_1","Prophage integrase IntS","48","108","0","512","100.0","82.5806451613","inf","8.19221661394e-34","1.82776544874e-29","1.39524080056e-31"
"group_5603","ybcF_1","hypothetical protein","31","8","17","612","64.5833333333","98.7096774194","139.5","9.53553861864e-34","2.12747402121e-29","1.61172274334e-31"
"group_3906","","hypothetical protein","45","75","3","545","93.75","87.9032258065","109.0","1.11866836225e-33","2.49586098302e-29","1.87658720527e-31"
"group_12342","","hypothetical protein","48","109","0","511","100.0","82.4193548387","inf","1.17997982421e-33","2.6326529858e-29","1.95011332281e-31"
"dnaB_2","","primosome","48","109","0","511","100.0","82.4193548387","inf","1.17997982421e-33","2.6326529858e-29","1.95011332281e-31"
"group_1333","","hypothetical protein","44","68","4","552","91.6666666667","89.0322580645","89.2941176471","2.15068859777e-33","4.79840133049e-29","3.52823627242e-31"
"ybcQ_1","","DLP12 prophage; predicted antitermination protein","48","112","0","508","100.0","81.935483871","inf","3.46828748611e-33","7.73809621026e-29","5.64824540895e-31"
"ybiP_3","","putative hydrolase, inner membrane","48","113","0","507","100.0","81.7741935484","inf","4.94154234747e-33","1.10250751314e-28","7.93170872766e-31"
"intS_1","","Prophage integrase IntS","0","507","48","113","0.0","18.2258064516","0.0","4.94154234747e-33","1.10250751314e-28","7.93170872766e-31"
"group_5069","","hypothetical protein","37","29","11","591","77.0833333333","95.3225806452","68.5485893417","7.03572930897e-33","1.56974156612e-28","1.1212439758e-30"
"group_11051","","hypothetical protein","34","18","14","602","70.8333333333","97.0967741935","81.2222222222","8.71900794153e-33","1.94529786184e-28","1.37964387364e-30"
"group_8960","","hypothetical protein","40","44","8","576","83.3333333333","92.9032258065","65.4545454545","8.9439670772e-33","1.99548849459e-28","1.40527358774e-30"
"group_6076","","hypothetical protein","33","15","15","605","68.75","97.5806451613","88.7333333333","9.87997763125e-33","2.20432180931e-28","1.54148378273e-30"
"group_12669","","hypothetical protein","48","115","0","505","100.0","81.4516129032","inf","9.95319353374e-33","2.22065700931e-28","1.54212292313e-30"
"group_1919","yaiP","putative glucosyltransferase","39","39","9","581","81.25","93.7096774194","64.5555555556","1.11873280631e-32","2.49600476416e-28","1.72138259598e-30"
"group_10379","","hypothetical protein","48","116","0","504","100.0","81.2903225806","inf","1.40717563753e-32","3.13954956489e-28","2.15037641431e-30"
"group_9413","","hypothetical protein","31","10","17","610","64.5833333333","98.3870967742","111.235294118","1.64777647545e-32","3.67635409439e-28","2.50092115264e-30"
"group_3364","","hypothetical protein","46","93","2","527","95.8333333333","85.0","130.333333333","3.83270029321e-32","8.55113762418e-28","5.77779569202e-30"
"insJ","","IS150 protein InsA","45","83","3","537","93.75","86.6129032258","97.0481927711","3.88382144002e-32","8.66519401483e-28","5.81556645291e-30"
"group_3144","","hypothetical protein","42","59","6","561","87.5","90.4838709677","66.5593220339","3.97812574062e-32","8.87559633989e-28","5.91706422659e-30"
"group_1237","","hypothetical protein","47","105","1","515","97.9166666667","83.064516129","230.523809524","4.38101305438e-32","9.77447822563e-28","6.47316438783e-30"
"group_10289","","hypothetical protein","48","121","0","499","100.0","80.4838709677","inf","7.66075106962e-32","1.70919017114e-27","1.12446721786e-29"
"group_10636","","hypothetical protein","39","42","9","578","81.25","93.2258064516","59.6349206349","7.94913118029e-32","1.77353065764e-27","1.15917036447e-29"
"group_1721","","hypothetical protein","32","14","16","606","66.6666666667","97.7419354839","86.5714285714","8.63825913836e-32","1.92728199636e-27","1.24828471708e-29"
"cnl","","Lysis protein for colicin N","38","37","10","583","79.1666666667","94.0322580645","59.8756756757","8.67214069957e-32","1.93484131148e-27","1.24828471708e-29"
"group_1405","","hypothetical protein","47","107","1","513","97.9166666667","82.7419354839","225.336448598","9.06677131163e-32","2.02288734734e-27","1.29672265855e-29"
"group_3965","","IS110 family transposase ISEc45","41","54","7","566","85.4166666667","91.2903225806","61.3915343915","9.50565798844e-32","2.1208073538e-27","1.35083270943e-29"
"group_1114","ydfU_1","Qin prophage; predicted protein","48","123","0","497","100.0","80.1612903226","inf","1.48405993332e-31","3.31108611722e-27","2.09562412483e-29"
"cea","","Colicin-E1","38","38","10","582","79.1666666667","93.8709677419","58.2","1.70598705855e-31","3.80622772634e-27","2.39385391593e-29"
"group_15500","","hypothetical protein","32","15","16","605","66.6666666667","97.5806451613","80.6666666667","2.63920830376e-31","5.88833764651e-27","3.48422345947e-29"
"group_15501","","hypothetical protein","32","15","16","605","66.6666666667","97.5806451613","80.6666666667","2.63920830376e-31","5.88833764651e-27","3.48422345947e-29"
"group_15503","","hypothetical protein","32","15","16","605","66.6666666667","97.5806451613","80.6666666667","2.63920830376e-31","5.88833764651e-27","3.48422345947e-29"
"group_15504","","hypothetical protein","32","15","16","605","66.6666666667","97.5806451613","80.6666666667","2.63920830376e-31","5.88833764651e-27","3.48422345947e-29"
"group_11675","","hypothetical protein","32","15","16","605","66.6666666667","97.5806451613","80.6666666667","2.63920830376e-31","5.88833764651e-27","3.48422345947e-29"
"group_15499","","hypothetical protein","32","15","16","605","66.6666666667","97.5806451613","80.6666666667","2.63920830376e-31","5.88833764651e-27","3.48422345947e-29"
"proQ_1","","RNA chaperone ProQ","32","15","16","605","66.6666666667","97.5806451613","80.6666666667","2.63920830376e-31","5.88833764651e-27","3.48422345947e-29"
"group_9691","","hypothetical protein","32","15","16","605","66.6666666667","97.5806451613","80.6666666667","2.63920830376e-31","5.88833764651e-27","3.48422345947e-29"
"group_9692","","hypothetical protein","32","15","16","605","66.6666666667","97.5806451613","80.6666666667","2.63920830376e-31","5.88833764651e-27","3.48422345947e-29"
"group_4875","","Single-stranded DNA-binding protein","32","15","16","605","66.6666666667","97.5806451613","80.6666666667","2.63920830376e-31","5.88833764651e-27","3.48422345947e-29"
"group_2265","","hypothetical protein","36","30","12","590","75.0","95.1612903226","59.0","4.28350210439e-31","9.5569215451e-27","5.62171855594e-29"
"group_11219","","hypothetical protein","30","10","18","610","62.5","98.3870967742","101.666666667","4.35027290349e-31","9.70589387497e-27","5.67596133039e-29"
"group_7245","entF","Enterobactin synthase component F","42","64","6","556","87.5","89.6774193548","60.8125","5.01966224399e-31","1.11993684326e-26","6.51126071661e-29"
"group_12629","","hypothetical protein","48","127","0","493","100.0","79.5161290323","inf","5.42134846287e-31","1.20955705555e-26","6.99165928064e-29"
"group_6337","","hypothetical protein","48","128","0","492","100.0","79.3548387097","inf","7.45435413644e-31","1.66314095138e-26","9.55828132978e-29"
"entF","","Enterobactin synthase component F","6","555","42","65","12.5","10.4838709677","0.016731016731","8.17722810455e-31","1.82442136241e-26","1.0425264928e-28"
"group_12667","","hypothetical protein","48","129","0","491","100.0","79.1935483871","inf","1.02280673035e-30","2.28198409608e-26","1.27485145032e-28"
"group_3636","yegE","putative diguanylate cyclase","48","129","0","491","100.0","79.1935483871","inf","1.02280673035e-30","2.28198409608e-26","1.27485145032e-28"
"group_5773","","hypothetical protein","48","129","0","491","100.0","79.1935483871","inf","1.02280673035e-30","2.28198409608e-26","1.27485145032e-28"
"group_4281","","hypothetical protein","48","129","0","491","100.0","79.1935483871","inf","1.02280673035e-30","2.28198409608e-26","1.27485145032e-28"
"group_12894","","hypothetical protein","46","102","2","518","95.8333333333","83.5483870968","116.803921569","1.18554891945e-30","2.64507819419e-26","1.46136916806e-28"
"group_12893","","hypothetical protein","46","102","2","518","95.8333333333","83.5483870968","116.803921569","1.18554891945e-30","2.64507819419e-26","1.46136916806e-28"
"group_1522","","hypothetical protein","39","47","9","573","81.25","92.4193548387","52.829787234","1.67369414433e-30","3.73417900542e-26","2.05174670628e-28"
