"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"group_11239","","hypothetical protein","32","19","0","617","100.0","97.0125786164","inf","1.09740142432e-41","2.4484123178e-37","3.60060634971e-39"
"group_13893","ybjH","putative protein","32","19","0","617","100.0","97.0125786164","inf","1.09740142432e-41","2.4484123178e-37","3.60060634971e-39"
"group_8961","","hypothetical protein","29","6","3","630","90.625","99.0566037736","1015.0","1.54796109325e-41","3.45365599514e-37","5.00529854368e-39"
"group_6028","","hypothetical protein","26","0","6","636","81.25","100.0","inf","2.15123741968e-41","4.79962580704e-37","6.76003634794e-39"
"group_18003","","hypothetical protein","26","0","6","636","81.25","100.0","inf","2.15123741968e-41","4.79962580704e-37","6.76003634794e-39"
"group_11929","","hypothetical protein","30","10","2","626","93.75","98.427672956","939.0","3.78314365386e-41","8.44057180613e-37","1.14061781164e-38"
"group_17122","imm_1","Colicin-E2 immunity protein","30","10","2","626","93.75","98.427672956","939.0","3.78314365386e-41","8.44057180613e-37","1.14061781164e-38"
"col","","Colicin-E2","30","10","2","626","93.75","98.427672956","939.0","3.78314365386e-41","8.44057180613e-37","1.14061781164e-38"
"group_3623","","IS630 family transposase ISEc40","32","21","0","615","100.0","96.6981132075","inf","7.20104363197e-41","1.60662484473e-36","1.915986548e-38"
"group_11268","intS_1","CPS-53 (KpLE1) prophage; prophage CPS-53 integrase","32","21","0","615","100.0","96.6981132075","inf","7.20104363197e-41","1.60662484473e-36","1.915986548e-38"
"mdoB_2","","Phosphoglycerol transferase I","31","15","1","621","96.875","97.641509434","1283.4","7.21361077638e-41","1.60942870032e-36","1.915986548e-38"
"group_13296","virB","Virulence regulon transcriptional activator VirB","31","15","1","621","96.875","97.641509434","1283.4","7.21361077638e-41","1.60942870032e-36","1.915986548e-38"
"group_13294","","hypothetical protein","31","15","1","621","96.875","97.641509434","1283.4","7.21361077638e-41","1.60942870032e-36","1.915986548e-38"
"group_10986","repE","Replication initiation protein","31","15","1","621","96.875","97.641509434","1283.4","7.21361077638e-41","1.60942870032e-36","1.915986548e-38"
"group_9259","","hypothetical protein","31","15","1","621","96.875","97.641509434","1283.4","7.21361077638e-41","1.60942870032e-36","1.915986548e-38"
"umuC_3","","SOS mutagenesis and repair","31","15","1","621","96.875","97.641509434","1283.4","7.21361077638e-41","1.60942870032e-36","1.915986548e-38"
"xerD_2","","site-specific recombinase","31","15","1","621","96.875","97.641509434","1283.4","7.21361077638e-41","1.60942870032e-36","1.915986548e-38"
"group_12685","","hypothetical protein","31","15","1","621","96.875","97.641509434","1283.4","7.21361077638e-41","1.60942870032e-36","1.915986548e-38"
"group_15258","","hypothetical protein","27","2","5","634","84.375","99.6855345912","1711.8","8.04021535444e-41","1.79385244773e-36","2.08587493922e-38"
"group_15257","","hypothetical protein","27","2","5","634","84.375","99.6855345912","1711.8","8.04021535444e-41","1.79385244773e-36","2.08587493922e-38"
"group_11704","","hypothetical protein","30","11","2","625","93.75","98.2704402516","852.272727273","1.40573727996e-40","3.13634044531e-36","3.6049890176e-38"
"fepC_3","","ferric enterobactin ABC transporter - ATP binding subunit","32","22","0","614","100.0","96.5408805031","inf","1.76752889148e-40","3.94353370979e-36","4.48128830658e-38"
"group_6027","","hypothetical protein","31","16","1","620","96.875","97.4842767296","1201.25","2.1157003623e-40","4.72033907833e-36","5.24482119814e-38"
"group_7988","","hypothetical protein","31","16","1","620","96.875","97.4842767296","1201.25","2.1157003623e-40","4.72033907833e-36","5.24482119814e-38"
"group_8003","","hypothetical protein","29","8","3","628","90.625","98.7421383648","758.833333333","3.6482624985e-40","8.13963846041e-36","8.9446576488e-38"
"group_12764","","hypothetical protein","0","613","32","23","0.0","3.61635220126","0.0","4.22669952312e-40","9.43018930602e-36","1.01399885011e-37"
"group_5022","ybiC_2","hypothetical protein","32","23","0","613","100.0","96.3836477987","inf","4.22669952312e-40","9.43018930602e-36","1.01399885011e-37"
"group_3870","","hypothetical protein","30","12","2","624","93.75","98.1132075472","780.0","4.90490157899e-40","1.09433259129e-35","1.16418360775e-37"
"group_2028","cbtA_3","CP4-44 prophage; toxin of the CbtA-CbeA toxin-antitoxin system","26","1","6","635","81.25","99.8427672956","2751.66666667","5.75606797433e-40","1.28423632575e-35","1.35182771132e-37"
"group_6036","","hypothetical protein","31","17","1","619","96.875","97.3270440252","1128.76470588","5.96443075494e-40","1.33072414573e-35","1.38617098514e-37"
"mdtD","","putative transport protein MdtD","0","612","32","24","0.0","3.77358490566","0.0","9.86229888727e-40","2.20037750474e-35","2.26843041726e-37"
"rutB_3","","peroxyureidoacrylate / ureidoacrylate amido hydrolase","30","13","2","623","93.75","97.9559748428","718.846153846","1.61737757433e-39","3.60853110608e-35","3.50342825833e-37"
"group_9784","","hypothetical protein","30","13","2","623","93.75","97.9559748428","718.846153846","1.61737757433e-39","3.60853110608e-35","3.50342825833e-37"
"atzF_2","","Allophanate hydrolase","30","13","2","623","93.75","97.9559748428","718.846153846","1.61737757433e-39","3.60853110608e-35","3.50342825833e-37"
"yahF_4","","putative acyl-CoA synthetase with NAD(P)-binding domain and succinyl-CoA synthetase domain protein","30","13","2","623","93.75","97.9559748428","718.846153846","1.61737757433e-39","3.60853110608e-35","3.50342825833e-37"
"codB_3","","cytosine transporter","30","13","2","623","93.75","97.9559748428","718.846153846","1.61737757433e-39","3.60853110608e-35","3.50342825833e-37"
"yqeA_3","","putative amino acid kinase","30","13","2","623","93.75","97.9559748428","718.846153846","1.61737757433e-39","3.60853110608e-35","3.50342825833e-37"
"group_1688","","hypothetical protein","28","6","4","630","87.5","99.0566037736","735.0","2.03364883807e-39","4.53727392261e-35","4.36276338712e-37"
"group_6752","fhuA_2","ferrichrome / phage / antibiotic outer membrane porin FhuA","32","25","0","611","100.0","96.0691823899","inf","2.2486041463e-39","5.0168607108e-35","4.77796258172e-37"
"group_13744","","hypothetical protein","31","19","1","617","96.875","97.0125786164","1006.68421053","4.25942376362e-39","9.503200359e-35","8.71853243945e-37"
"group_13742","","hypothetical protein","31","19","1","617","96.875","97.0125786164","1006.68421053","4.25942376362e-39","9.503200359e-35","8.71853243945e-37"
"group_13738","","hypothetical protein","31","19","1","617","96.875","97.0125786164","1006.68421053","4.25942376362e-39","9.503200359e-35","8.71853243945e-37"
"group_2935","","IS21 family transposase IS100kyp","31","19","1","617","96.875","97.0125786164","1006.68421053","4.25942376362e-39","9.503200359e-35","8.71853243945e-37"
"group_10413","","hypothetical protein","30","14","2","622","93.75","97.7987421384","666.428571429","5.06745608846e-39","1.1306001279e-34","1.02781829809e-36"
"group_8200","queH","Epoxyqueuosine reductase QueH","27","4","5","632","84.375","99.3710691824","853.2","6.13743177578e-39","1.36932240349e-34","1.22260928883e-36"
"group_14657","ydfD","Qin prophage; predicted protein","27","4","5","632","84.375","99.3710691824","853.2","6.13743177578e-39","1.36932240349e-34","1.22260928883e-36"
"group_9136","","hypothetical protein","32","28","0","608","100.0","95.5974842767","inf","2.3488166632e-38","5.24044485726e-34","4.63756182058e-36"
"nohA_1","","Qin prophage; predicted packaging protein","27","5","5","631","84.375","99.213836478","681.48","3.89823342178e-38","8.69734858733e-34","7.43363127123e-36"
"group_7969","","hypothetical protein","27","5","5","631","84.375","99.213836478","681.48","3.89823342178e-38","8.69734858733e-34","7.43363127123e-36"
"group_15025","","hypothetical protein","27","5","5","631","84.375","99.213836478","681.48","3.89823342178e-38","8.69734858733e-34","7.43363127123e-36"
"group_11577","","hypothetical protein","27","5","5","631","84.375","99.213836478","681.48","3.89823342178e-38","8.69734858733e-34","7.43363127123e-36"
"proQ_2","","RNA chaperone ProQ","30","16","2","620","93.75","97.4842767296","581.25","4.34360878608e-38","9.69102556262e-34","8.21273352764e-36"
"group_5084","","hypothetical protein","29","12","3","624","90.625","98.1132075472","502.666666667","7.32731075777e-38","1.63479630317e-33","1.37377840602e-35"
"group_9737","","IS110 family transposase IS1663","30","17","2","619","93.75","97.3270440252","546.176470588","1.19714648728e-37","2.67095352776e-33","2.20739960972e-35"
"group_13737","","hypothetical protein","30","17","2","619","93.75","97.3270440252","546.176470588","1.19714648728e-37","2.67095352776e-33","2.20739960972e-35"
"group_9223","","hypothetical protein","0","605","32","31","0.0","4.87421383648","0.0","2.07505803142e-37","4.62966197389e-33","3.79480489663e-35"
"group_11488","dicB","Qin prophage; cell division inhibition protein","27","6","5","630","84.375","99.0566037736","567.0","2.12778002486e-37","4.74729001346e-33","3.85958537679e-35"
"group_6074","","hypothetical protein","30","18","2","618","93.75","97.1698113208","515.0","3.18244991481e-37","7.10036400494e-33","5.72610000399e-35"
"group_13747","","hypothetical protein","29","14","3","622","90.625","97.7987421384","429.476190476","7.20383734686e-37","1.60724815046e-32","1.28579852037e-34"
"group_7987","relE","Qin prophage; toxin of the RelE-RelB toxin-antitoxin system and cofactor to enhance the repressor activity of RelB","31","25","1","611","96.875","96.0691823899","757.64","7.73559275522e-37","1.72588809962e-32","1.36975246001e-34"
"sad","","NAD+-dependent succinate semialdehyde dehydrogenase","2","617","30","19","6.25","2.98742138365","0.0020529443544","8.18177426748e-37","1.82543565682e-32","1.42612160689e-34"
"pinR_1","","Rac prophage; predicted site-specific recombinase","30","19","2","617","93.75","97.0125786164","487.105263158","8.18177426748e-37","1.82543565682e-32","1.42612160689e-34"
"group_13736","","hypothetical protein","29","15","3","621","90.625","97.641509434","400.2","2.10332853997e-36","4.69273630554e-32","3.63778008181e-34"
"group_8343","","hypothetical protein","0","601","32","35","0.0","5.50314465409","0.0","3.03760595859e-36","6.77720265422e-32","5.17343714063e-34"
"group_8355","","hypothetical protein","0","601","32","35","0.0","5.50314465409","0.0","3.03760595859e-36","6.77720265422e-32","5.17343714063e-34"
"group_6891","","hypothetical protein","31","27","1","609","96.875","95.7547169811","699.222222222","3.63148288371e-36","8.10220146185e-32","6.09188079838e-34"
"group_10821","","hypothetical protein","31","27","1","609","96.875","95.7547169811","699.222222222","3.63148288371e-36","8.10220146185e-32","6.09188079838e-34"
"group_2582","dinG_1","hypothetical protein","29","16","3","620","90.625","97.4842767296","374.583333333","5.88814262849e-36","1.31370350184e-31","9.80375747643e-34"
"group_9389","vapC_2","tRNA(fMet)-specific endonuclease VapC","31","28","1","608","96.875","95.5974842767","673.142857143","7.63991766649e-36","1.70454203057e-31","1.25333972836e-33"
"group_13605","","hypothetical protein","31","28","1","608","96.875","95.5974842767","673.142857143","7.63991766649e-36","1.70454203057e-31","1.25333972836e-33"
"group_1434","cirA_3","outer membrane receptor involved in uptake of ferric dihyroxybenzoylserine","32","37","0","599","100.0","94.1823899371","inf","1.07000354037e-35","2.38728489892e-31","1.74254372184e-33"
"group_19586","","hypothetical protein","23","0","9","636","71.875","100.0","inf","1.14002496548e-35","2.54350970049e-31","1.77867811223e-33"
"group_19580","","hypothetical protein","23","0","9","636","71.875","100.0","inf","1.14002496548e-35","2.54350970049e-31","1.77867811223e-33"
"group_19585","","hypothetical protein","23","0","9","636","71.875","100.0","inf","1.14002496548e-35","2.54350970049e-31","1.77867811223e-33"
"group_19587","","hypothetical protein","23","0","9","636","71.875","100.0","inf","1.14002496548e-35","2.54350970049e-31","1.77867811223e-33"
"group_19582","yjjN_2","putative L-galactonate oxidoreductase","23","0","9","636","71.875","100.0","inf","1.14002496548e-35","2.54350970049e-31","1.77867811223e-33"
"group_19574","imm_2","Colicin-E3 immunity protein","23","0","9","636","71.875","100.0","inf","1.14002496548e-35","2.54350970049e-31","1.77867811223e-33"
"ydhB_3","","protein with similarity to transcriptional regulators","28","13","4","623","87.5","97.9559748428","335.461538462","2.55233948873e-35","5.69452463329e-31","3.95453099534e-33"
"group_9388","","hypothetical protein","31","30","1","606","96.875","95.2830188679","626.2","3.20382372565e-35","7.1480511143e-31","4.89592542075e-33"
"vapC_2","","tRNA(fMet)-specific endonuclease VapC","31","30","1","606","96.875","95.2830188679","626.2","3.20382372565e-35","7.1480511143e-31","4.89592542075e-33"
"group_11243","","hypothetical protein","29","18","3","618","90.625","97.1698113208","331.888888889","4.12154955987e-35","9.19558922303e-31","6.25550287281e-33"
"group_11176","","hypothetical protein","31","31","1","605","96.875","95.1257861635","605.0","6.39743684829e-35","1.42733213522e-30","9.64413604879e-33"
"ydfU_1","","Qin prophage; predicted protein","0","596","32","40","0.0","6.2893081761","0.0","6.45900922547e-35","1.44106954829e-30","9.65405402594e-33"
"group_13741","","hypothetical protein","27","10","5","626","84.375","98.427672956","338.04","6.49055669352e-35","1.44810810389e-30","9.65405402594e-33"
"group_13720","","hypothetical protein","26","7","6","629","81.25","98.8993710692","389.380952381","8.62416337949e-35","1.9241370916e-30","1.27426297457e-32"
"group_13909","","hypothetical protein","32","42","0","594","100.0","93.3962264151","inf","2.02622345157e-34","4.52070714279e-30","2.97414943605e-32"
"group_7993","","hypothetical protein","25","5","7","631","78.125","99.213836478","450.714285714","2.67125782645e-34","5.9598433366e-30","3.88567378401e-32"
"group_15726","","hypothetical protein","23","1","9","635","71.875","99.8427672956","1622.77777778","2.69947306943e-34","6.02279436522e-30","3.88567378401e-32"
"bcsB_1","","cellulose biosynthesis protein","23","1","9","635","71.875","99.8427672956","1622.77777778","2.69947306943e-34","6.02279436522e-30","3.88567378401e-32"
"group_9444","","hypothetical protein","31","34","1","602","96.875","94.6540880503","548.882352941","4.64742720779e-34","1.03688748433e-29","6.60437888109e-32"
"group_13897","","hypothetical protein","31","34","1","602","96.875","94.6540880503","548.882352941","4.64742720779e-34","1.03688748433e-29","6.60437888109e-32"
"group_247","","hypothetical protein","27","12","5","624","84.375","98.1132075472","280.8","7.17617730973e-34","1.60107691957e-29","1.01333982251e-31"
"group_10637","","hypothetical protein","32","45","0","591","100.0","92.9245283019","inf","1.04452604286e-33","2.33044205423e-29","1.46568682656e-31"
"group_13734","","hypothetical protein","32","46","0","590","100.0","92.7672955975","inf","1.77115285529e-33","3.95161913543e-29","2.46976195965e-31"
"group_9425","","hypothetical protein","27","13","5","623","84.375","97.9559748428","258.784615385","2.19114253794e-33","4.88865811639e-29","3.0176901953e-31"
"yahE_1","","hypothetical protein","27","13","5","623","84.375","97.9559748428","258.784615385","2.19114253794e-33","4.88865811639e-29","3.0176901953e-31"
"pfkB_1","","6-phosphofructokinase-2 monomer","23","2","9","634","71.875","99.6855345912","810.111111111","3.32915317114e-33","7.42767364012e-29","4.55685499394e-31"
"group_14626","","hypothetical protein","27","15","5","621","84.375","97.641509434","223.56","1.76925644299e-32","3.94738804995e-28","2.4069439329e-30"
"group_11286","","hypothetical protein","32","51","0","585","100.0","91.9811320755","inf","2.18914601487e-32","4.88420367378e-28","2.94229136975e-30"
"dicB","","Qin prophage; cell division inhibition protein","0","585","32","51","0.0","8.01886792453","0.0","2.18914601487e-32","4.88420367378e-28","2.94229136975e-30"
"group_10843","cnl","hypothetical protein","23","3","9","633","71.875","99.5283018868","539.222222222","2.8465707317e-32","6.3509839595e-28","3.80298440689e-30"
"group_6509","","hypothetical protein","31","41","1","595","96.875","93.5534591195","449.87804878","3.01100105674e-32","6.7178444577e-28","3.99871693911e-30"
"group_8960","","hypothetical protein","32","52","0","584","100.0","91.8238993711","inf","3.53631279326e-32","7.88986747303e-28","4.66856063493e-30"
"proQ_3","","RNA chaperone ProQ","21","0","11","636","65.625","100.0","inf","4.33170104204e-32","9.66445819489e-28","5.65172993853e-30"
"ceaC","","Colicin-E3","21","0","11","636","65.625","100.0","inf","4.33170104204e-32","9.66445819489e-28","5.65172993853e-30"
"ydaV","","Rac prophage; predicted DNA replication protein","27","16","5","620","84.375","97.4842767296","209.25","4.71829076079e-32","1.05269785164e-27","6.12033634675e-30"
"group_13898","traM","Relaxosome protein TraM","31","42","1","594","96.875","93.3962264151","438.428571429","5.22491836525e-32","1.16573153647e-27","6.73833258075e-30"
"ynaI","","mechanosensitive channel YnaI monomer","8","630","24","6","25.0","0.943396226415","0.0031746031746","8.78700456139e-32","1.96046858769e-27","1.11390260664e-29"
"group_8324","ycjY_3","putative hydrolase","24","6","8","630","75.0","99.0566037736","315.0","8.78700456139e-32","1.96046858769e-27","1.11390260664e-29"
"group_8322","ynaI","mechanosensitive channel YnaI monomer","24","6","8","630","75.0","99.0566037736","315.0","8.78700456139e-32","1.96046858769e-27","1.11390260664e-29"
"group_24575","","hypothetical protein","0","580","32","56","0.0","8.80503144654","0.0","2.24517205463e-31","5.00920337109e-27","2.83005840175e-29"
"group_8356","","hypothetical protein","0","578","32","58","0.0","9.11949685535","0.0","5.43975443364e-31","1.21366361169e-26","6.81833489713e-29"
"group_3522","yjjL_2","galactonate:H+ symporter","28","24","4","612","87.5","96.2264150943","178.5","5.76779627262e-31","1.28685302638e-26","7.18912305242e-29"
"group_24574","","hypothetical protein","27","19","5","617","84.375","97.0125786164","175.357894737","7.22167585188e-31","1.61122809931e-26","8.9512672184e-29"
"group_8965","","hypothetical protein","30","38","2","598","93.75","94.0251572327","236.052631579","7.30448429149e-31","1.62970349027e-26","9.0038866866e-29"
"group_12436","","hypothetical protein","0","577","32","59","0.0","9.27672955975","0.0","8.39012971968e-31","1.87192184176e-26","9.95703107319e-29"
"group_12817","","hypothetical protein","32","59","0","577","100.0","90.7232704403","inf","8.39012971969e-31","1.87192184176e-26","9.95703107319e-29"
"group_12816","","hypothetical protein","32","59","0","577","100.0","90.7232704403","inf","8.39012971969e-31","1.87192184176e-26","9.95703107319e-29"
"group_12814","gntR_1","GntR DNA-binding transcriptional repressor","32","59","0","577","100.0","90.7232704403","inf","8.39012971969e-31","1.87192184176e-26","9.95703107319e-29"
"tktA_3","","transketolase I","32","59","0","577","100.0","90.7232704403","inf","8.39012971969e-31","1.87192184176e-26","9.95703107319e-29"
"dxs_2","","1-deoxyxylulose-5-phosphate synthase","32","59","0","577","100.0","90.7232704403","inf","8.39012971969e-31","1.87192184176e-26","9.95703107319e-29"
