"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"group_9011","","hypothetical protein","76","89","0","503","100.0","84.9662162162","inf","5.7617299043e-54","1.28549955895e-49","6.76578715236e-51"
"group_9010","","hypothetical protein","0","502","76","90","0.0","15.2027027027","0.0","1.06271907124e-53","2.37103251984e-49","1.18551625992e-50"
"ygcE_2","","putative kinase","75","83","1","509","98.6842105263","85.9797297297","459.939759036","3.1994907639e-53","7.13838384334e-49","3.39923040159e-50"
"ygcS","","YgcS MFS transporter","0","500","76","92","0.0","15.5405405405","0.0","3.56135287418e-53","7.94573439758e-49","3.61169745345e-50"
"group_4323","ygiS","putative transporter subunit","69","52","7","540","90.7894736842","91.2162162162","102.362637363","5.47660638643e-52","1.22188565088e-47","5.31254630816e-49"
"hcpA_3","","Major exported protein","68","48","8","544","89.4736842105","91.8918918919","96.3333333333","7.48001700403e-52","1.66886659377e-47","6.95361080737e-49"
"group_6541","ygcS","YgcS MFS transporter","76","99","0","493","100.0","83.277027027","inf","2.11285622795e-51","4.71399353018e-47","1.88559741207e-48"
"group_10616","","hypothetical protein","6","516","70","76","7.89473684211","12.8378378378","0.0126245847176","4.7549729646e-46","1.06088201813e-41","4.08031545435e-43"
"group_2221","bglH_1","carbohydrate-specific outer membrane porin, cryptic","51","13","25","579","67.1052631579","97.8040540541","90.8584615385","5.74302113233e-45","1.28132544483e-40","4.74564979568e-42"
"tas_2","","putative NAD(P)-linked reductase that acts in starvation-associated mutation","51","16","25","576","67.1052631579","97.2972972973","73.44","4.33796051914e-43","9.67842371425e-39","3.45657989795e-40"
"group_13394","","hypothetical protein","71","96","5","496","93.4210526316","83.7837837838","73.3666666667","1.5403596849e-42","3.43669649299e-38","1.1850677562e-39"
"group_13396","","hypothetical protein","71","97","5","495","93.4210526316","83.6148648649","72.4639175258","2.64165893543e-42","5.89380525083e-38","1.96460175028e-39"
"group_13397","","hypothetical protein","71","98","5","494","93.4210526316","83.4459459459","71.5795918367","4.51072109203e-42","1.00638698284e-37","3.04965752376e-39"
"group_13395","lexA_1","LexA repressor","71","98","5","494","93.4210526316","83.4459459459","71.5795918367","4.51072109203e-42","1.00638698284e-37","3.04965752376e-39"
"group_13404","","hypothetical protein","71","98","5","494","93.4210526316","83.4459459459","71.5795918367","4.51072109203e-42","1.00638698284e-37","3.04965752376e-39"
"group_13374","","hypothetical protein","76","143","0","449","100.0","75.8445945946","inf","4.72309875734e-42","1.05377056375e-37","3.0993251875e-39"
"group_11021","","hypothetical protein","76","144","0","448","100.0","75.6756756757","inf","7.21584532371e-42","1.60992725017e-37","4.38747084803e-39"
"group_13378","","hypothetical protein","76","144","0","448","100.0","75.6756756757","inf","7.21584532371e-42","1.60992725017e-37","4.38747084803e-39"
"group_13399","","hypothetical protein","71","99","5","493","93.4210526316","83.277027027","70.7131313131","7.66937219638e-42","1.71111363073e-37","4.38747084803e-39"
"group_13400","","hypothetical protein","71","99","5","493","93.4210526316","83.277027027","70.7131313131","7.66937219638e-42","1.71111363073e-37","4.38747084803e-39"
"group_11033","","hypothetical protein","71","99","5","493","93.4210526316","83.277027027","70.7131313131","7.66937219638e-42","1.71111363073e-37","4.38747084803e-39"
"group_5280","yjjL_2","galactonate:H+ symporter","76","145","0","447","100.0","75.5067567568","inf","1.09979435623e-41","2.45375118819e-37","5.70639811208e-39"
"group_13377","","hypothetical protein","76","145","0","447","100.0","75.5067567568","inf","1.09979435623e-41","2.45375118819e-37","5.70639811208e-39"
"group_13373","","hypothetical protein","76","145","0","447","100.0","75.5067567568","inf","1.09979435623e-41","2.45375118819e-37","5.70639811208e-39"
"group_10647","murR_2","MurR-MurNAc-6-P","76","145","0","447","100.0","75.5067567568","inf","1.09979435623e-41","2.45375118819e-37","5.70639811208e-39"
"group_11031","","hypothetical protein","71","100","5","492","93.4210526316","83.1081081081","69.864","1.29851663541e-41","2.89712046527e-37","6.58436469379e-39"
"group_13376","","hypothetical protein","76","146","0","446","100.0","75.3378378378","inf","1.67229004852e-41","3.73104632726e-37","7.93839644097e-39"
"group_13372","","hypothetical protein","76","146","0","446","100.0","75.3378378378","inf","1.67229004852e-41","3.73104632726e-37","7.93839644097e-39"
"group_10978","","hypothetical protein","76","146","0","446","100.0","75.3378378378","inf","1.67229004852e-41","3.73104632726e-37","7.93839644097e-39"
"group_13403","","hypothetical protein","71","101","5","491","93.4210526316","82.9391891892","69.0316831683","2.18946309452e-41","4.88491111018e-37","9.27872567166e-39"
"group_13402","","hypothetical protein","71","101","5","491","93.4210526316","82.9391891892","69.0316831683","2.18946309452e-41","4.88491111018e-37","9.27872567166e-39"
"group_13341","","hypothetical protein","75","135","1","457","98.6842105263","77.1959459459","253.888888889","2.41017102308e-41","5.37733256959e-37","9.27872567166e-39"
"group_13325","","hypothetical protein","76","147","0","445","100.0","75.1689189189","inf","2.53687537973e-41","5.66002265971e-37","9.27872567166e-39"
"group_13292","","hypothetical protein","76","147","0","445","100.0","75.1689189189","inf","2.53687537973e-41","5.66002265971e-37","9.27872567166e-39"
"group_13293","","hypothetical protein","76","147","0","445","100.0","75.1689189189","inf","2.53687537973e-41","5.66002265971e-37","9.27872567166e-39"
"group_13290","","hypothetical protein","76","147","0","445","100.0","75.1689189189","inf","2.53687537973e-41","5.66002265971e-37","9.27872567166e-39"
"group_11022","","hypothetical protein","76","147","0","445","100.0","75.1689189189","inf","2.53687537973e-41","5.66002265971e-37","9.27872567166e-39"
"group_11020","","hypothetical protein","76","147","0","445","100.0","75.1689189189","inf","2.53687537973e-41","5.66002265971e-37","9.27872567166e-39"
"group_13343","","hypothetical protein","76","147","0","445","100.0","75.1689189189","inf","2.53687537973e-41","5.66002265971e-37","9.27872567166e-39"
"group_11005","","hypothetical protein","76","147","0","445","100.0","75.1689189189","inf","2.53687537973e-41","5.66002265971e-37","9.27872567166e-39"
"group_13287","","hypothetical protein","76","147","0","445","100.0","75.1689189189","inf","2.53687537973e-41","5.66002265971e-37","9.27872567166e-39"
"group_9254","","hypothetical protein","76","147","0","445","100.0","75.1689189189","inf","2.53687537973e-41","5.66002265971e-37","9.27872567166e-39"
"group_7824","","hypothetical protein","76","147","0","445","100.0","75.1689189189","inf","2.53687537973e-41","5.66002265971e-37","9.27872567166e-39"
"group_10319","","hypothetical protein","0","444","76","148","0.0","25.0","0.0","3.83959516932e-41","8.56652078227e-37","1.12717378714e-38"
"fic_1","","Protein adenylyltransferase SoFic","76","148","0","444","100.0","75.0","inf","3.83959516932e-41","8.56652078227e-37","1.12717378714e-38"
"group_13322","","hypothetical protein","76","148","0","444","100.0","75.0","inf","3.83959516932e-41","8.56652078227e-37","1.12717378714e-38"
"group_13323","","hypothetical protein","76","148","0","444","100.0","75.0","inf","3.83959516932e-41","8.56652078227e-37","1.12717378714e-38"
"group_13320","xerC_1","Tyrosine recombinase XerC","76","148","0","444","100.0","75.0","inf","3.83959516932e-41","8.56652078227e-37","1.12717378714e-38"
"group_13288","","hypothetical protein","76","148","0","444","100.0","75.0","inf","3.83959516932e-41","8.56652078227e-37","1.12717378714e-38"
"yjhQ","","KpLE2 phage-like element; predicted acetyltransferase","76","148","0","444","100.0","75.0","inf","3.83959516932e-41","8.56652078227e-37","1.12717378714e-38"
"group_13278","","hypothetical protein","76","148","0","444","100.0","75.0","inf","3.83959516932e-41","8.56652078227e-37","1.12717378714e-38"
"traC_1","","DNA primase TraC","76","148","0","444","100.0","75.0","inf","3.83959516932e-41","8.56652078227e-37","1.12717378714e-38"
"group_11009","","hypothetical protein","76","148","0","444","100.0","75.0","inf","3.83959516932e-41","8.56652078227e-37","1.12717378714e-38"
"group_8426","","IS3 family transposase ISAs9","76","148","0","444","100.0","75.0","inf","3.83959516932e-41","8.56652078227e-37","1.12717378714e-38"
"group_7825","","hypothetical protein","76","148","0","444","100.0","75.0","inf","3.83959516932e-41","8.56652078227e-37","1.12717378714e-38"
"yibD_1","","putative glycosyl transferase","76","148","0","444","100.0","75.0","inf","3.83959516932e-41","8.56652078227e-37","1.12717378714e-38"
"group_10977","","hypothetical protein","76","148","0","444","100.0","75.0","inf","3.83959516932e-41","8.56652078227e-37","1.12717378714e-38"
"group_4766","","hypothetical protein","76","148","0","444","100.0","75.0","inf","3.83959516932e-41","8.56652078227e-37","1.12717378714e-38"
"group_13291","","hypothetical protein","76","149","0","443","100.0","74.8310810811","inf","5.79804639662e-41","1.29360213155e-36","1.65846427122e-38"
"group_10979","","hypothetical protein","76","149","0","443","100.0","74.8310810811","inf","5.79804639662e-41","1.29360213155e-36","1.65846427122e-38"
"group_7860","","hypothetical protein","71","103","5","489","93.4210526316","82.6013513514","67.4155339806","6.14944414185e-41","1.37200248249e-36","1.73671200315e-38"
"gntR_1","","GntR DNA-binding transcriptional repressor","76","150","0","442","100.0","74.6621621622","inf","8.73572323758e-41","1.94902721154e-36","2.32027048992e-38"
"group_13329","","hypothetical protein","76","150","0","442","100.0","74.6621621622","inf","8.73572323758e-41","1.94902721154e-36","2.32027048992e-38"
"group_13327","","IS110 family transposase ISEc21","76","150","0","442","100.0","74.6621621622","inf","8.73572323758e-41","1.94902721154e-36","2.32027048992e-38"
"sgcA_2","","PTS permease - unknown specificity","76","150","0","442","100.0","74.6621621622","inf","8.73572323758e-41","1.94902721154e-36","2.32027048992e-38"
"ulaB_2","","Ascorbate-specific PTS system EIIB component","76","150","0","442","100.0","74.6621621622","inf","8.73572323758e-41","1.94902721154e-36","2.32027048992e-38"
"yjjJ","","putative DNA-binding transcriptional regulator","0","441","76","151","0.0","25.5067567568","0.0","1.31325110922e-40","2.92999454979e-36","3.32953926113e-38"
"higB-2_2","","Toxin HigB-2","0","441","76","151","0.0","25.5067567568","0.0","1.31325110922e-40","2.92999454979e-36","3.32953926113e-38"
"group_12596","","hypothetical protein","0","441","76","151","0.0","25.5067567568","0.0","1.31325110922e-40","2.92999454979e-36","3.32953926113e-38"
"group_10971","","hypothetical protein","76","151","0","441","100.0","74.4932432432","inf","1.31325110923e-40","2.92999454979e-36","3.32953926113e-38"
"group_10983","","hypothetical protein","76","152","0","440","100.0","74.3243243243","inf","1.96987666384e-40","4.39499182469e-36","4.93819306145e-38"
"group_13398","","hypothetical protein","71","106","5","486","93.4210526316","82.0945945946","65.1056603774","2.81045567726e-40","6.27040766153e-36","6.96711962392e-38"
"group_7861","","hypothetical protein","68","87","8","505","89.4736842105","85.3040540541","49.3390804598","3.48060298269e-40","7.76557331467e-36","8.53359704909e-38"
"group_10981","","hypothetical protein","76","155","0","437","100.0","73.8175675676","inf","6.56251763974e-40","1.4641633106e-35","1.59148185935e-37"
"group_10521","ldrD_1","LdrD peptide of the LdrD-RdlD toxin-antitoxin system","54","30","22","562","71.0526315789","94.9324324324","45.9818181818","7.91564142447e-40","1.76605875821e-35","1.89898791206e-37"
"group_10984","","hypothetical protein","76","156","0","436","100.0","73.6486486486","inf","9.75964161808e-40","2.17747364141e-35","2.29207751727e-37"
"group_10975","","hypothetical protein","76","156","0","436","100.0","73.6486486486","inf","9.75964161808e-40","2.17747364141e-35","2.29207751727e-37"
"group_9282","","hypothetical protein","75","144","1","448","98.6842105263","75.6756756757","233.333333333","1.12396630706e-39","2.50768122768e-35","2.6121679455e-37"
"group_11030","","hypothetical protein","71","109","5","483","93.4210526316","81.5878378378","62.9229357798","1.24152306842e-39","2.76996211794e-35","2.85563104943e-37"
"group_13289","","hypothetical protein","76","157","0","435","100.0","73.4797297297","inf","1.44840541211e-39","3.23153731496e-35","3.29748705608e-37"
"group_13375","","hypothetical protein","75","145","1","447","98.6842105263","75.5067567568","231.206896552","1.70159585623e-39","3.79643051484e-35","3.83477829782e-37"
"group_10974","","hypothetical protein","76","158","0","434","100.0","73.3108108108","inf","2.14510674958e-39","4.78594766899e-35","4.78594766899e-37"
"group_3961","malX_1","maltose / glucose PTS permease - MalX subunit","75","146","1","446","98.6842105263","75.3378378378","229.109589041","2.57005368808e-39","5.73404678348e-35","5.67727404305e-37"
"group_7826","","hypothetical protein","76","160","0","432","100.0","72.972972973","inf","4.67640017027e-39","1.04335164199e-34","9.57212101341e-37"
"group_10982","","hypothetical protein","76","160","0","432","100.0","72.972972973","inf","4.67640017027e-39","1.04335164199e-34","9.57212101341e-37"
"group_10980","","hypothetical protein","76","160","0","432","100.0","72.972972973","inf","4.67640017027e-39","1.04335164199e-34","9.57212101341e-37"
"group_9255","","hypothetical protein","76","160","0","432","100.0","72.972972973","inf","4.67640017027e-39","1.04335164199e-34","9.57212101341e-37"
"group_9256","","hypothetical protein","76","160","0","432","100.0","72.972972973","inf","4.67640017027e-39","1.04335164199e-34","9.57212101341e-37"
"group_5974","","hypothetical protein","76","160","0","432","100.0","72.972972973","inf","4.67640017027e-39","1.04335164199e-34","9.57212101341e-37"
"group_11023","","hypothetical protein","74","137","2","455","97.3684210526","76.8581081081","122.883211679","4.67644296742e-39","1.04336119046e-34","9.57212101341e-37"
"group_6810","","hypothetical protein","74","137","2","455","97.3684210526","76.8581081081","122.883211679","4.67644296742e-39","1.04336119046e-34","9.57212101341e-37"
"nanE_1","","putative N-acetylmannosamine-6-phosphate epimerase","75","149","1","443","98.6842105263","74.8310810811","222.986577181","8.73391940092e-39","1.94862475754e-34","1.77147705231e-36"
"group_13371","","hypothetical protein","74","139","2","453","97.3684210526","76.5202702703","120.582733813","1.09141460299e-38","2.43505512072e-34","2.193743352e-36"
"intZ_3","","CPZ-55 prophage; predicted integrase","76","165","0","427","100.0","72.1283783784","inf","3.16961759268e-38","7.07173381104e-34","6.31404804557e-36"
"yjjM","","putative DNA-binding transcriptional regulator","0","425","76","167","0.0","28.2094594595","0.0","6.72363221107e-38","1.50010958261e-33","1.29319791605e-35"
"group_12613","","hypothetical protein","0","425","76","167","0.0","28.2094594595","0.0","6.72363221107e-38","1.50010958261e-33","1.29319791605e-35"
"group_10355","yiaN_1","2,3-diketo-L-gulonate:Na+ symporter - membrane subunit","0","425","76","167","0.0","28.2094594595","0.0","6.72363221107e-38","1.50010958261e-33","1.29319791605e-35"
"group_13276","yjjM","putative DNA-binding transcriptional regulator","76","167","0","425","100.0","71.7905405405","inf","6.72363221108e-38","1.50010958261e-33","1.29319791605e-35"
"group_3625","","hypothetical protein","73","134","3","458","96.0526315789","77.3648648649","83.1691542289","7.06266260652e-38","1.57575065414e-33","1.33538191029e-35"
"group_6799","","hypothetical protein","73","134","3","458","96.0526315789","77.3648648649","83.1691542289","7.06266260652e-38","1.57575065414e-33","1.33538191029e-35"
"ligB","","DNA ligase","0","424","76","168","0.0","28.3783783784","0.0","9.76527535419e-38","2.17873058427e-33","1.8308660372e-35"
"group_7483","ligB","DNA ligase","76","169","0","423","100.0","71.4527027027","inf","1.41567601288e-37","3.15851475235e-33","2.63209562695e-35"
"group_7360","yiaO_1","2,3-diketo-L-gulonate:Na+ symporter - periplasmic binding protein","0","421","76","171","0.0","28.8851351351","0.0","2.95904045046e-37","6.60191514902e-33","5.45612822233e-35"
"group_7706","","hypothetical protein","68","100","8","492","89.4736842105","83.1081081081","41.82","3.38406689458e-37","7.55019164849e-33","6.18868167909e-35"
"group_6797","","hypothetical protein","72","130","4","462","94.7368421053","78.0405405405","63.9692307692","5.26669386816e-37","1.17505206893e-32","9.55326885306e-35"
"group_9814","","hypothetical protein","73","139","3","453","96.0526315789","76.5202702703","79.3021582734","5.78816152502e-37","1.29139671785e-32","1.04144896601e-34"
"yjjL_2","","hypothetical protein","75","164","1","428","98.6842105263","72.2972972973","195.731707317","2.96286909245e-36","6.61045723216e-32","5.28836578573e-34"
"ydiO_1","","putative BsuMI modification methylase subunit YdiO","71","131","5","461","93.4210526316","77.8716216216","49.9709923664","2.68636367845e-35","5.99354600299e-31","4.75678254205e-33"
"group_3215","","hypothetical protein","67","103","9","489","88.1578947368","82.6013513514","35.3430420712","3.29884688089e-35","7.36005727596e-31","5.79532068973e-33"
"group_5251","","hypothetical protein","64","86","12","506","84.2105263158","85.472972973","31.3798449612","4.3468408022e-35","9.69823651378e-31","7.57674727639e-33"
"group_6575","","hypothetical protein","66","98","10","494","86.8421052632","83.4459459459","33.2693877551","5.81355753026e-35","1.29706282058e-30","1.00547505471e-32"
"group_9289","","hypothetical protein","71","133","5","459","93.4210526316","77.5337837838","49.0060150376","6.20376779084e-35","1.38412263181e-30","1.06470971678e-32"
"group_13407","","hypothetical protein","41","10","35","582","53.9473684211","98.3108108108","68.1771428571","7.09509792816e-35","1.58298729875e-30","1.20838725096e-32"
"group_13401","","hypothetical protein","71","134","5","458","93.4210526316","77.3648648649","48.5343283582","9.39041908219e-35","2.09509640143e-30","1.58719424351e-32"
"group_11032","","tRNA-Thr(tgt)","71","135","5","457","93.4210526316","77.1959459459","48.0696296296","1.41771511795e-34","3.16306419967e-30","2.37824375915e-32"
"group_4454","","hypothetical protein","75","175","1","417","98.6842105263","70.4391891892","178.714285714","1.61048169577e-34","3.59314571144e-30","2.68145202346e-32"
"group_13072","","hypothetical protein","74","166","2","426","97.3684210526","71.9594594595","94.9518072289","4.16965339827e-34","9.30291369688e-30","6.89104718287e-32"
"group_23413","","tRNA-Asn(gtt)","69","123","7","469","90.7894736842","79.222972973","37.5853658537","6.09352590437e-34","1.35952656452e-29","9.9965188568e-32"
"group_6796","","hypothetical protein","75","181","1","411","98.6842105263","69.4256756757","170.303867403","1.30284491781e-33","2.90677729613e-29","2.12173525265e-31"
"group_9290","ydfT_2","Qin prophage; predicted antitermination protein Q","71","141","5","451","93.4210526316","76.1824324324","45.419858156","1.59265024952e-33","3.55336197171e-29","2.5748999795e-31"
"hns_2","","H-NS DNA-binding transcriptional dual regulator","76","196","0","396","100.0","66.8918918919","inf","1.69515634102e-33","3.78206331244e-29","2.72090885787e-31"
"group_7845","","hypothetical protein","76","197","0","395","100.0","66.722972973","inf","2.34912528476e-33","5.24113342282e-29","3.74366673059e-31"
"group_9288","","hypothetical protein","70","134","6","458","92.1052631579","77.3648648649","39.8756218905","2.52638134322e-33","5.63660941486e-29","3.99759532969e-31"
"group_11019","","hypothetical protein","76","198","0","394","100.0","66.5540540541","inf","3.25080973749e-33","7.25288160532e-29","5.10766310234e-31"
"group_9284","","hypothetical protein","76","199","0","393","100.0","66.3851351351","inf","4.49232501412e-33","1.0022826339e-28","7.00896946784e-31"
"group_13307","","hypothetical protein","69","129","7","463","90.7894736842","78.2094594595","35.3787375415","7.60773288982e-33","1.69736128505e-28","1.17872311462e-30"
"group_2218","bglH_2","carbohydrate-specific outer membrane porin, cryptic","52","43","24","549","68.4210526316","92.7364864865","27.6627906977","1.12762773785e-32","2.51585024592e-28","1.73506913512e-30"
"group_23412","","tRNA-Asn(gtt)","4","436","72","156","5.26315789474","26.3513513514","0.019877675841","1.67261187536e-32","3.73176435511e-28","2.55600298295e-30"
"group_6815","rzpD_3","DLP12 prophage; predicted murein endopeptidase","57","64","19","528","75.0","89.1891891892","24.75","3.41364897914e-32","7.61619223735e-28","5.18108315466e-30"
"intZ_2","","CPZ-55 prophage; predicted integrase","75","191","1","401","98.6842105263","67.7364864865","157.460732984","3.73771909718e-32","8.33922507773e-28","5.62812941014e-30"
"rffE_2","","UDP-N-acetylglucosamine-2-epimerase","73","168","3","424","96.0526315789","71.6216216216","61.4126984127","3.75864498279e-32","8.38591282111e-28","5.62812941014e-30"
"group_2895","","hypothetical protein","69","134","7","458","90.7894736842","77.3648648649","33.6908315565","5.78533126527e-32","1.29076525859e-27","8.60510172397e-30"
"group_11024","","hypothetical protein","75","194","1","398","98.6842105263","67.2297297297","153.865979381","9.93469528074e-32","2.21652986408e-27","1.45824333163e-29"
"group_9283","","hypothetical protein","75","194","1","398","98.6842105263","67.2297297297","153.865979381","9.93469528074e-32","2.21652986408e-27","1.45824333163e-29"
"group_5293","","hypothetical protein","76","210","0","382","100.0","64.527027027","inf","1.44282672306e-31","3.21909070181e-27","2.10398085086e-29"
"group_11034","","hypothetical protein","66","117","10","475","86.8421052632","80.2364864865","26.7948717949","3.47634429517e-31","7.75607175695e-27","5.00391726255e-29"
"group_11037","traV","Protein TraV","66","117","10","475","86.8421052632","80.2364864865","26.7948717949","3.47634429517e-31","7.75607175695e-27","5.00391726255e-29"
"group_13333","","hypothetical protein","76","213","0","379","100.0","64.0202702703","inf","3.61733295555e-31","8.07063155712e-27","5.14052965422e-29"
"group_13335","","hypothetical protein","76","213","0","379","100.0","64.0202702703","inf","3.61733295555e-31","8.07063155712e-27","5.14052965422e-29"
"group_13099","","hypothetical protein","67","124","9","468","88.1578947368","79.0540540541","28.0967741935","3.76522441465e-31","8.40059219152e-27","5.31683050096e-29"
"group_5102","","hypothetical protein","0","378","76","214","0.0","36.1486486486","0.0","4.90199325752e-31","1.09368371568e-26","6.87851393512e-29"
"group_9275","","hypothetical protein","76","215","0","377","100.0","63.6824324324","inf","6.63479087412e-31","1.48028819193e-26","9.25180119954e-29"
"bglH_1","","carbohydrate-specific outer membrane porin, cryptic","24","543","52","49","31.5789473684","8.27702702703","0.041648958776","7.94065179293e-31","1.77163882152e-26","1.10039678355e-28"
"rfbX","","O-antigen flippase","72","167","4","425","94.7368421053","71.7905405405","45.8083832335","8.655381703e-31","1.93110221176e-26","1.19203840232e-28"
"fimA_1","","major type 1 subunit fimbrin (pilin)","76","216","0","376","100.0","63.5135135135","inf","8.96925432983e-31","2.00113033353e-26","1.22768732118e-28"
"fucP_1","","fucose:H+ symporter","76","217","0","375","100.0","63.3445945946","inf","1.21105599937e-30","2.7019870402e-26","1.64755307329e-28"
"group_13100","","hypothetical protein","67","127","9","465","88.1578947368","78.5472972973","27.2572178478","1.2793133513e-30","2.85427601808e-26","1.71944338439e-28"
"group_10887","","hypothetical protein","67","127","9","465","88.1578947368","78.5472972973","27.2572178478","1.2793133513e-30","2.85427601808e-26","1.71944338439e-28"
"deoR_1","","DeoR DNA-binding transcriptional repressor","76","218","0","374","100.0","63.1756756757","inf","1.63325900833e-30","3.64396417349e-26","2.16902629374e-28"
"rbsK_1","","ribokinase","76","218","0","374","100.0","63.1756756757","inf","1.63325900833e-30","3.64396417349e-26","2.16902629374e-28"
"group_9293","","hypothetical protein","66","121","10","471","86.8421052632","79.5608108108","25.6909090909","1.85981322901e-30","4.14942929525e-26","2.45528360666e-28"
"group_7840","","hypothetical protein","76","220","0","372","100.0","62.8378378378","inf","2.96007008318e-30","6.60421236257e-26","3.88483080151e-28"
"group_13103","","hypothetical protein","67","132","9","460","88.1578947368","77.7027027027","25.9427609428","9.30408824828e-30","2.07583512907e-25","1.19300869487e-27"
"parM","","Plasmid segregation protein ParM","67","132","9","460","88.1578947368","77.7027027027","25.9427609428","9.30408824828e-30","2.07583512907e-25","1.19300869487e-27"
"group_10888","","hypothetical protein","67","132","9","460","88.1578947368","77.7027027027","25.9427609428","9.30408824828e-30","2.07583512907e-25","1.19300869487e-27"
"srp54","","Signal recognition particle 54 kDa protein","67","132","9","460","88.1578947368","77.7027027027","25.9427609428","9.30408824828e-30","2.07583512907e-25","1.19300869487e-27"
"group_4339","","hypothetical protein","75","210","1","382","98.6842105263","64.527027027","136.428571429","1.47904873659e-29","3.29990563621e-25","1.88566036355e-27"
"group_5978","","hypothetical protein","68","143","8","449","89.4736842105","75.8445945946","26.6888111888","3.55695315852e-29","7.93591819196e-25","4.50904442725e-27"
"group_9277","","hypothetical protein","73","189","3","403","96.0526315789","68.0743243243","51.885361552","4.29079914428e-29","9.5732019708e-25","5.40858868407e-27"
"group_13405","traM","Relaxosome protein TraM","66","129","10","463","86.8421052632","78.2094594595","23.688372093","4.63352984436e-29","1.03378684357e-24","5.80779125604e-27"
"group_6803","","hypothetical protein","74","201","2","391","97.3684210526","66.0472972973","71.9751243781","4.97400135498e-29","1.10974944231e-24","6.19971755481e-27"
"ulaA_2","","L-ascorbate PTS permease - UlaA subunit","75","215","1","377","98.6842105263","63.6824324324","131.511627907","6.59899492336e-29","1.47230175735e-24","8.1794542075e-27"
"group_13331","","hypothetical protein","76","232","0","360","100.0","60.8108108108","inf","9.5379289819e-29","2.12800733515e-24","1.17569466031e-26"
"group_6811","","hypothetical protein","74","205","2","387","97.3684210526","65.3716216216","69.8487804878","1.68575932976e-28","3.76109764063e-24","2.06653716518e-26"
"rfbC","","dTDP-4-dehydrorhamnose 3,5-epimerase","75","219","1","373","98.6842105263","63.0067567568","127.739726027","2.13613871121e-28","4.76593907859e-24","2.60433829431e-26"
"group_13277","","hypothetical protein","76","235","0","357","100.0","60.3040540541","inf","2.21766021869e-28","4.94782171391e-24","2.68903354017e-26"
"yjiQ","","hypothetical protein","0","356","76","236","0.0","39.8648648649","0.0","2.93182198403e-28","6.54118802856e-24","3.53577731273e-26"
